,track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
965,6gnbz54mNEfB82Tl9pv5Z1,Tú Y Tú,Los Ángeles Azules,Tú Y Tú,65,216666,False,0.441,0.703,0,-4.432,1,0.0404,0.147,0.0,0.297,0.711,83.172,4
966,4tjTsxTBcacHcx0AvWERLE,Nobody,Avenged Sevenfold,Nobody,71,353986,False,0.411,0.702,7,-7.085,0,0.04,0.000942,5.2e-06,0.298,0.214,74.965,4
967,7xNgrfKL4Ih82SbJIU9S1q,Chrome Hearted (feat. Tyga),OHGEESY,Chrome Hearted (feat. Tyga),69,153600,True,0.839,0.286,0,-10.771,0,0.229,0.0654,0.00687,0.134,0.183,99.991,4
968,0FUGzUqkqRktGBvIeM3p2X,Revolution 0,boygenius,the record,69,257213,True,0.261,0.296,0,-14.22,1,0.0324,0.851,0.0305,0.107,0.308,136.294,3
969,1GfBLbAhZUWdseuDqhocmn,Rumble,Skrillex,Rumble,75,146571,False,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,4
970,7MOCaEUbfGyq1K96umNVwJ,Pray,Jessie Murph,drowning,76,146266,True,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,4
971,42QLP7Z6KvkOV7vYr8RaLD,Softest Touch,Khalid,Softest Touch,73,164282,False,0.809,0.631,4,-7.099,1,0.0423,0.0659,0.00142,0.134,0.753,107.05,4
972,3ym8ajVmKm6Fybgov3WBI5,Let Me Go,Daniel Caesar,NEVER ENOUGH,72,216524,False,0.602,0.478,7,-8.439,0,0.0629,0.723,0.00479,0.108,0.425,152.957,4
973,0kPhTGl84wcSzdTareTroP,Joe,Luke Combs,Gettin' Old,69,218533,False,0.583,0.658,2,-6.62,1,0.0296,0.0149,0.0,0.374,0.437,76.004,4
974,4F6gv9MgsuWt7j2GXhWzSd,Mejor Acabar,Eslabon Armado,DESVELADO,72,229479,False,0.676,0.748,5,-5.677,1,0.0331,0.07,7.28e-06,0.116,0.575,97.343,3
975,4q4ITrTmB4LyoNw9yjb2Ic,JACK,HARDY,the mockingbird & THE CROW,67,168630,True,0.551,0.6,7,-5.501,1,0.0295,0.0295,2.94e-06,0.291,0.493,125.019,4
976,7gjoOSCTd7hOKGUy2obiZG,Fire,Russ,Fire,68,200000,False,0.823,0.523,11,-6.102,0,0.0286,0.113,0.00605,0.146,0.677,117.955,4
977,0TfMitxzrMd2NTLxNXL2Hu,Georgia Peach,Quinn XCII,The People's Champ (Extended Version),67,141363,False,0.774,0.698,11,-5.448,0,0.0479,0.0113,6.51e-05,0.0676,0.867,97.002,4
978,5uPQjirx9C6MS47V556x46,You Don’t Want That Smoke,Bailey Zimmerman,Religiously. The Album.,65,200506,False,0.441,0.387,4,-9.595,1,0.0286,0.667,0.0,0.327,0.373,78.42,4
979,1y56hd5fCuL5jCjjbRyGMN,DEATH,Melanie Martinez,PORTALS (Deluxe),70,306655,False,0.362,0.545,1,-8.962,1,0.0665,0.105,9.97e-06,0.288,0.448,181.895,4
980,4hy7qTxsnyZUZoqo5RtaYq,Eyes Closed,Ed Sheeran,Eyes Closed (Piano Version),78,194848,False,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,4
981,7KPx2ijBup2MQHMrz6EVSV,Through Me (The Flood),Hozier,Eat Your Young,66,227746,False,0.441,0.717,6,-6.023,0,0.111,0.0361,1.29e-05,0.0705,0.399,102.279,4
982,7foeH2Emgq8A3LWk3q6dat,Kitsch,IVE,I've IVE,80,195440,False,0.8,0.792,11,-4.953,1,0.0529,0.0119,1.11e-06,0.0495,0.455,102.0,4
983,3JSodIIStqTwXSH7nXOuhe,Polar Night,Agust D,D-DAY,78,165319,False,0.68,0.877,6,-4.224,0,0.223,0.137,0.0,0.34,0.906,128.045,4
984,3lXEoPxZMDiMNeE4ea5nct,Where Do You Go,Jessie Murph,drowning,69,170808,True,0.37,0.299,0,-10.836,1,0.0457,0.654,0.000762,0.113,0.0726,173.467,3
985,3SQJJ5wTW8y40TE0abStR6,While You're At It,Jessie Murph,drowning,70,127293,True,0.629,0.429,7,-6.755,1,0.0379,0.359,3.47e-05,0.227,0.161,141.885,4
986,3wdrHVkaD700qA8P3OjmYR,Leonard Cohen,boygenius,the record,69,102146,False,0.565,0.307,2,-12.136,1,0.0311,0.789,0.000979,0.0997,0.549,94.847,4
987,1UhP3hxXqqKwrOedzSKFfE,What Am I Missing?,The Band CAMINO,What Am I Missing?,67,172714,False,0.694,0.714,5,-6.771,0,0.0914,0.0138,0.0,0.0821,0.799,127.005,4
988,73GyOpmUluAOb2yUVbuTkp,.30-06,HARDY,the mockingbird & THE CROW,66,140523,False,0.522,0.724,2,-3.55,1,0.0406,0.000178,0.0,0.418,0.625,142.0,4
989,0PfurdlOZRYJ6pkrvHOkUh,Blue,Kali Uchis,Red Moon In Venus,69,192611,False,0.708,0.574,11,-6.111,0,0.0493,0.539,7.12e-05,0.21,0.563,94.004,4
990,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,Paramore,This Is Why,72,192440,False,0.736,0.534,11,-9.22,0,0.0367,0.0433,0.00434,0.0664,0.552,127.035,4
991,5ZzaQW3InamKZ0KdJVQ1GO,Sugar Sweet,Benson Boone,Sugar Sweet,71,169839,False,0.538,0.826,2,-2.945,1,0.255,0.0331,0.0,0.0637,0.62,170.066,4
992,2k3IJR9hf34ZfEnTdlcoSK,Bus Stop (feat. Brent Faiyaz),Don Toliver,Love Sick,70,236840,True,0.609,0.739,7,-5.023,0,0.0768,0.284,0.000924,0.139,0.377,151.908,4
993,5hYP1GgVxJ1a6kdoUCPTP6,Dame Otro Beso,Eslabon Armado,DESVELADO,69,242718,False,0.733,0.613,11,-6.57,0,0.0671,0.152,0.0,0.0744,0.81,123.501,4
994,1o8NmBVhT1PeADJhmAi7vZ,Off The Court (with Polo G & Einer Bankz),SleazyWorld Go,Off The Court (with Polo G & Einer Bankz),69,193937,True,0.719,0.621,8,-7.101,1,0.336,0.0736,0.0,0.15,0.475,76.843,4
995,5x7KQWWwQDcqvMN0HbfjfM,Unistades,Eyla Calmes,Unistades,71,165000,False,0.144,0.00324,8,-40.161,1,0.041,0.986,0.956,0.105,0.0313,139.52,4
996,2lWc1iJlz2NVcStV5fbtPG,Clouds,BUNT.,Clouds,77,158760,False,0.7,0.748,9,-8.16,0,0.0771,0.226,0.796,0.104,0.154,130.056,4
997,3UZDl7g2r84o1b5marUjfK,My Stupid Heart,Walk off the Earth,My Stupid Heart,76,160866,True,0.745,0.681,7,-7.91,1,0.0361,0.0696,0.0,0.164,0.613,115.0,4
998,2aejtdTxSKhsCkT51Wixhm,Santo Patrón,Banda MS de Sergio Lizárraga,Santo Patrón,73,141428,False,0.838,0.494,7,-7.532,0,0.0407,0.438,0.0,0.0694,0.961,104.94,3
999,2h7pX9EhOdpFSM0PEO9NYn,Quédate,Christian Nodal,Quédate,77,247500,False,0.429,0.447,9,-5.198,1,0.0291,0.575,0.0,0.104,0.274,159.832,4
